Price,Close,High,Low,Open,Volume,MA_20,Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2019-04-30,48.006263732910156,48.65936033968653,47.63306567189509,48.57802304953885,186139600,48.08042602539062,-0.01925607176821731
2019-05-01,50.36268997192383,51.508599823440306,50.05408129298352,50.20958295031571,259309200,48.277791023254395,0.04908580788798722
2019-05-02,50.03493881225586,50.87224357416548,49.790926909900726,50.20000804937549,127985200,48.442860221862794,-0.006507816795542132
2019-05-03,50.65693283081055,50.67846264636448,50.29330234990099,50.45119496468051,83569600,48.634961700439455,0.012431193748204006
2019-05-06,49.87464904785156,49.9607719587603,48.68328515557956,48.87227517238446,129772400,48.77227954864502,-0.015442778297922954
2019-05-07,48.53018569946289,49.62107364012062,48.04454921404166,49.25266113924766,155054800,48.80529384613037,-0.026956848299799496
2019-05-08,48.53974914550781,49.12347073241289,48.26463619857152,48.300519226307955,105358000,48.84596290588379,0.000197061806112675
2019-05-09,48.018226623535156,48.24788528717731,47.04695379733987,47.94167130208201,139634400,48.847159194946286,-0.010744236036516863
2019-05-10,47.35301971435547,47.754075509589086,46.293955531581744,47.410657331109206,164834800,48.83507061004639,-0.013853216912713906
2019-05-13,44.600887298583984,45.50385461573038,43.91165443229162,45.078789571579875,229722400,48.686332321166994,-0.058119470149380015
2019-05-14,45.306922912597656,45.556678529738576,44.52643157045996,44.76658275265618,146118800,48.568589973449704,0.015830080000136748
2019-05-15,45.84965896606445,46.0489848683274,44.672919749406795,44.732957539326385,106178800,48.47774524688721,0.01197909764284355
2019-05-16,45.64794158935547,46.22190282402673,45.350152775292095,45.607116324143135,132125600,48.33040370941162,-0.004399539304278943
2019-05-17,45.38856887817383,45.84485461277008,44.85062896487243,44.89145422201707,131516400,48.16136131286621,-0.005682024252373408
2019-05-20,43.96928405761719,44.27187692674311,43.29445974538659,44.07255098317471,154449200,47.91334114074707,-0.031269653475219816
2019-05-21,44.81221008300781,45.148420257456486,44.35592065835196,44.48080029361121,113459200,47.672180366516116,0.0191707925988982
2019-05-22,43.894840240478516,44.59848522926416,43.839606485233176,44.346325712267024,118994400,47.38897914886475,-0.020471425998182413
2019-05-23,43.14556121826172,43.356891761625974,42.70128007629141,43.17918223637077,146118800,47.09080123901367,-0.01706986557216883
2019-05-24,42.979862213134766,43.741141106736286,42.89580782412961,43.275247174479105,94858800,46.796060943603514,-0.0038404647071045295
2019-05-28,42.802146911621094,43.368903884393525,42.72530043390467,42.96785182423073,111792800,46.48872699737549,-0.004134850424424186
2019-05-29,42.59801483154297,43.07111291987097,42.26660505114249,42.36746810073917,113924800,46.21831455230713,-0.004769201893064401
2019-05-30,42.81895065307617,43.04228946300564,42.42750310710411,42.73489628505487,84873600,45.84112758636475,0.005186528583712491
2019-05-31,42.043270111083984,42.74451113812914,42.024057576373885,42.32184270333962,108174400,45.441544151306154,-0.018115356172009878
2019-06-03,41.618194580078125,42.727691708527075,40.89053689656086,42.170542952018096,161584400,44.98960723876953,-0.010110429799650489
2019-06-04,43.14076232910156,43.18639164436824,41.911189331844724,42.132128000763274,123872000,44.65291290283203,0.036584185459891616
2019-06-05,43.837196350097656,44.425569693638934,43.50098615185949,44.25506073740765,119093600,44.41826343536377,0.016143294262704666
2019-06-06,44.48080062866211,44.5408384220099,43.743534767431555,43.96687726418169,90105200,44.21531600952149,0.014681693451023436
2019-06-07,45.66474533081055,46.08981394469847,44.612885656066055,44.790595183726715,122737600,44.097641944885254,0.02661698272997226
2019-06-10,46.248313903808594,46.9183340723606,46.01776716255535,46.06339647229206,104883600,44.04240665435791,0.01277941153006501
2019-06-11,46.783843994140625,47.069624443137606,46.49326316062056,46.79585228427966,107731600,44.15155448913574,0.01157945112217229
2019-06-12,46.63496398925781,47.06243284929081,46.44284228865029,46.57732637975056,73012800,44.21795654296875,-0.0031822952577701402
2019-06-13,46.62534713745117,47.259346065365875,46.49326692846491,46.757431010853395,86698400,44.256740951538085,-0.00020621548692212333
2019-06-14,46.286739349365234,46.49086565193816,45.70076988896076,46.000958861346966,75046000,44.28868083953857,-0.007262311357977169
2019-06-17,46.56291198730469,46.8198755079618,46.149851665938094,46.325161000713024,58676400,44.34739799499512,0.005966560656929021
2019-06-18,47.657997131347656,48.09987438779202,46.87990971552517,47.08163581115205,106204000,44.53183364868164,0.023518399028427117
2019-06-19,47.51871871948242,48.001424996498194,47.3842346282757,47.953391822995805,84496800,44.66715908050537,-0.0029224562560062894
2019-06-20,47.90056610107422,48.17673855068916,47.55714793558098,48.11910093611504,86056000,44.867445373535155,0.008035725538938943
2019-06-21,47.73725509643555,48.234369837830805,47.585958668286295,47.742059146457436,191202400,45.097030067443846,-0.003409375252352409
2019-06-24,47.68922424316406,48.06866356701845,47.59076137478577,47.679616143391534,72881600,45.332498168945314,-0.0010061502944493927
2019-06-25,46.966365814208984,47.852520548463474,46.89912011572079,47.65319463874383,84281200,45.54070911407471,-0.015157688983768569
2019-06-26,47.982208251953125,48.267988752912856,47.39383857231526,47.49470163187464,104270000,45.80991878509521,0.021629147159536233
2019-06-27,47.96778869628906,48.407265710065644,47.926963443347915,48.09986888810405,83598800,46.06736068725586,-0.0003005188003925019
2019-06-28,47.53072738647461,47.910166740742824,47.321797004880196,47.71324098820172,124442400,46.34173355102539,-0.009111558437303269
2019-07-01,48.40247344970703,49.10851854004472,48.18633517839463,48.79151720788642,109012000,46.68094749450684,0.018340684251352046
2019-07-02,48.68584442138672,48.78190708557651,48.356838499524564,48.36884679060028,67740800,46.9582015991211,0.0058544729532081785
2019-07-03,49.08930206298828,49.09650630501188,48.67624175302726,48.81793006537936,45448000,47.22080688476562,0.008286959924316939
2019-07-05,49.04607009887695,49.250200049470095,48.72666861818277,48.83473957109436,69062000,47.449070358276366,-0.000880679950508445
2019-07-08,48.035037994384766,48.366444116802036,47.648394464551245,48.22475580612427,101354400,47.56758499145508,-0.02061392691512176
2019-07-09,48.328033447265625,48.39287163911099,47.74446406973932,47.83812290015504,82312000,47.67157096862793,0.0060996194676707916
2019-07-10,48.80592346191406,48.92599905234842,48.40487142959324,48.47451732411825,71588400,47.7726749420166,0.009888463911321699
2019-07-11,48.45050811767578,49.08450718512967,48.44090368132173,48.82514343056897,80767200,47.8634521484375,-0.007282217383216438
2019-07-12,48.82273483276367,48.99083992314614,48.55856707329398,48.618604867317444,70380800,47.973321533203126,0.007682617366650435
2019-07-15,49.281429290771484,49.43992629757832,48.99084472686203,49.012457455369805,67789600,48.12305603027344,0.009395099630920223
2019-07-16,49.11092758178711,49.497571216905,48.87077634666835,49.13254031348771,67467200,48.25045680999756,-0.003459755762731165
2019-07-17,48.83474349975586,49.25260420414418,48.815530965790764,49.00284859143025,56430000,48.30929412841797,-0.005623678794730691
2019-07-18,49.389503479003906,49.44233704343948,48.91880544978254,48.990851552596226,74162400,48.40283336639404,0.011359944570013436
2019-07-19,48.65221405029297,49.59120579986138,48.59698031926401,49.42069689396951,83717200,48.44041576385498,-0.014928059137593208
2019-07-22,49.764137268066406,49.766537461132614,48.89719119696779,48.90679563364953,89111600,48.54175987243652,0.022854524495514505
2019-07-23,50.15317153930664,50.169983880822244,49.78093647751568,50.06191658273227,73420800,48.664957237243655,0.007817562859466554
2019-07-24,50.11235427856445,50.22762583730171,49.75212745114584,49.87220306028538,59966400,48.82225666046143,-0.0008138520354629142
2019-07-25,49.71609115600586,50.24922699204643,49.64644527175411,50.1651726253745,55638400,48.90895080566406,-0.007907493636316598
2019-07-26,49.889007568359375,50.3669060724439,49.744915394257944,49.82656591618786,70475600,49.00501174926758,0.003478077385667966
2019-07-29,50.35490036010742,50.585447117596885,50.057115226186674,50.061919276080474,86693600,49.14622039794922,0.009338586082508593
2019-07-30,50.13877868652344,50.470188590777724,49.785756048796216,50.13397463539034,135742800,49.23303565979004,-0.0042919690444904735
2019-07-31,51.16181182861328,53.16227183444902,50.74395107119599,51.97352408567287,277125600,49.35683403015137,0.020404029952265645
2019-08-01,50.05471420288086,52.360167250633246,49.648861742078736,51.36834159535315,216071600,49.405104637145996,-0.0216391403307038
2019-08-02,48.995643615722656,49.574405160935726,48.42168245561687,49.35827056979247,163448400,49.402583312988284,-0.021158258598093282
2019-08-05,46.43083190917969,47.706034188848406,46.248318317231906,47.54753718255376,209572000,49.32237300872803,-0.052347750070578125
2019-08-06,47.30978012084961,47.566743629664266,46.59893105085319,47.14407522853601,143299200,49.271460342407224,0.018930270588068954
2019-08-07,47.79969024658203,47.924569888809515,46.546104432236135,46.92794393689847,133457600,49.22114868164063,0.010355366786338527
2019-08-08,48.85395050048828,48.87796708312998,47.883741391069506,48.07826325145281,108038000,49.24132080078125,0.022055796773319702
2019-08-09,48.45137405395508,48.87805397548841,48.04156299326549,48.52610318105961,98478800,49.22275276184082,-0.008240407222117718
2019-08-12,48.328433990478516,48.70690564326223,48.00781893127482,48.12111912807383,89927600,49.17510299682617,-0.002537390649430482
2019-08-13,50.375064849853516,51.139236082096,48.32843339655676,48.458609810927285,188874000,49.23830986022949,0.04234837941941638
2019-08-14,48.875648498535156,49.76517383656183,48.83707743689404,48.97448546461343,146189600,49.24035511016846,-0.029765050542117977
2019-08-15,48.632179260253906,49.451794151476854,48.133175768034526,49.04680900852128,108909600,49.20248889923096,-0.004981401695131393
2019-08-16,49.779640197753906,49.938743078281775,49.13841005138823,49.24447863840681,110481600,49.258860206604005,0.023594684732497706
2019-08-19,50.707733154296875,51.281462059755455,50.63059103148695,50.772817682286515,97654400,49.30604000091553,0.01864402701297241
2019-08-20,50.71014404296875,51.43092560223709,50.700503116487184,50.835498157263025,107537200,49.333888626098634,4.7544792912246336e-05
2019-08-21,51.259765625,51.50323854567133,51.0090610903322,51.3441393594104,86141600,49.39125919342041,0.010838493804425697
2019-08-22,51.21638488769531,51.69368988653307,50.80416442619492,51.39236032291388,89014800,49.466273880004884,-0.0008462921508858301
2019-08-23,48.8491325378418,51.117542118657454,48.45378834228211,50.48595292357212,187272000,49.41428012847901,-0.046220606062772784
2019-08-26,49.77722930908203,49.945973111112984,49.43250641218972,49.62535804808467,104174400,49.385396575927736,0.018999247745520753
2019-08-27,49.21554946899414,50.27381861209073,49.06367821155097,50.10748412600324,103493200,49.33923511505127,-0.01128387111705731
2019-08-28,49.54581069946289,49.59161338058128,49.01306210348635,49.20109145245917,63755200,49.25843505859375,0.006710505806235334
2019-08-29,50.384708404541016,50.45944122027243,49.81821107629475,50.26176727641231,83962000,49.27493476867676,0.01693175857322715
2019-08-30,50.319618225097656,50.73183492972225,49.94837821357819,50.66192810275073,84573600,49.341133499145506,-0.0012918637718560833
2019-09-03,49.5867805480957,49.89534165413595,49.230007458925144,49.76275594177368,80092000,49.49893093109131,-0.01456365733387932
2019-09-04,50.4281005859375,50.49800741911156,49.97731278172034,50.23524894918493,76752400,49.6548469543457,0.016966619501053826
2019-09-05,51.41404724121094,51.580381723216085,50.98736361498107,51.10548610990879,95654800,49.83556480407715,0.019551532653767634
2019-09-06,51.40922927856445,51.68886397689248,51.22843155300844,51.59967160935337,77449200,49.963328742980956,-9.370907183947619e-05
2019-09-09,51.62858963012695,52.175805019973815,50.88129469363783,51.79010179715853,109237600,50.12218952178955,0.004266944956009322
2019-09-10,52.238494873046875,52.257780407427305,51.03558955257651,51.553874955069645,127111600,50.317692565917966,0.011813323727983827
2019-09-11,53.8994140625,53.92834419825071,52.48678109824821,52.56874552481314,177158400,50.493910026550296,0.03179492811746565
2019-09-12,53.77888488769531,54.581627225262366,53.723441282159314,54.191105317709415,128906800,50.7390718460083,-0.0022361871070606387
2019-09-13,52.73265838623047,53.22442647339776,52.31561942069924,53.033987862723215,159053200,50.94409580230713,-0.01945422452789125
2019-09-16,53.0098991394043,53.0653464314672,52.445811038899166,52.48679142107197,84632400,51.105608749389646,0.0052574772760976
2019-09-17,53.2027473449707,53.23167748452731,52.821866332806906,53.02436259634548,73274800,51.23035945892334,0.003637965902543172
2019-09-18,53.701744079589844,53.72102961074216,52.899001777277235,53.28952366767944,101360000,51.37993946075439,0.009379153512197647
2019-09-19,53.26542282104492,53.94039806160679,53.12319247975443,53.518536697086034,88242400,51.48022232055664,-0.008124899219255521
2019-09-20,52.48678207397461,53.65111982484979,52.42410685563765,53.36666651277552,221652400,51.543742179870605,-0.01461812759257164
2019-09-23,52.725440979003906,52.99543108561722,52.467501112026355,52.780884587682145,76662000,51.737557601928714,0.00454702871082735
2019-09-24,52.4747314453125,53.63425064474858,52.356612615724195,53.28229611150563,124763200,51.872432708740234,-0.004755001172797035
2019-09-25,53.28230285644531,53.39560307597528,52.344565324276225,52.68446598286613,87613600,52.07577037811279,0.015389719754439035
2019-09-26,53.00749206542969,53.26060966327052,52.7519651550086,53.03400921717187,75334000,52.24885444641113,-0.005157637269470605
2019-09-27,52.749542236328125,53.26541822760675,52.37830220769446,53.164168271914754,101408000,52.36709613800049,-0.0048662900101585915
2019-09-30,53.99102783203125,54.138076810696,53.22444348606664,53.25096063560748,103909600,52.550666618347165,0.0235354761969504
2019-10-01,54.140480041503906,55.015542199716855,54.04646537248146,54.25619323286931,139223200,52.778351593017575,0.0027680934309606275
2019-10-02,52.78329086303711,53.89700358946659,52.53499195502535,53.771649479484324,138449200,52.89611110687256,-0.02506791918775708
2019-10-03,53.2316780090332,53.26542677356559,51.860025224931825,52.6555323429582,114426000,52.98699264526367,0.008494869089530122
2019-10-04,54.723854064941406,54.839567257316276,53.97173670620037,54.39359806442688,138478800,53.15272388458252,0.028031730573193414
2019-10-07,54.73590850830078,55.42775996537264,54.44181057861508,54.54546985465471,122306000,53.30808982849121,0.0002202776753454927
2019-10-08,54.09468078613281,54.976974614844835,54.077808243619614,54.43699440099302,111820000,53.40089912414551,-0.011714937043033169
2019-10-09,54.72867202758789,54.91187905014453,54.39359375104449,54.72867202758789,74770400,53.442362022399905,0.011720029256880427
2019-10-10,55.466331481933594,55.55070522641308,54.79376555162797,54.945633142016156,113013600,53.526734352111816,0.013478482612804044
2019-10-11,56.94163513183594,57.28635431760764,56.001484875630204,56.15576543400682,166795600,53.73718318939209,0.02659818326695862
2019-10-14,56.85968017578125,57.40448636193365,56.57040454046754,56.625848148304016,96427600,53.92967224121094,-0.0014392799902028797
2019-10-15,56.72708511352539,57.28876003484297,56.62101654660825,56.98502123912987,87360000,54.10588912963867,-0.0023319698923023324
2019-10-16,56.49808883666992,56.70781672221334,56.21604479577313,56.25702517658655,73903200,54.24570636749267,-0.004036806692908512
2019-10-17,56.71746063232422,56.92718485055529,56.29318989247178,56.67165794596577,67585200,54.41830825805664,0.003882817988560161
2019-10-18,56.98984909057617,57.27189307370534,56.478791734602176,56.55111155348271,97433600,54.64346160888672,0.0048025503119353274
2019-10-21,57.978214263916016,58.09392745858567,57.20922434833199,57.257436340274744,87247200,54.906100273132324,0.017342828400352506
2019-10-22,57.84563064575195,58.38561082629201,57.76366621548646,58.13490626794685,82293600,55.174645233154294,-0.002286783403858239
2019-10-23,58.621856689453125,58.63632359827007,58.14937399493586,58.36151118417836,75828800,55.44162292480469,0.013418922657353338
2019-10-24,58.71828079223633,59.012378721892325,58.29159712735194,58.94246820770864,69275200,55.72716236114502,0.0016448490073250888
2019-10-25,59.44146728515625,59.4776253564704,58.549532635464736,58.617030154143734,73477200,56.06175861358643,0.012316206863732582
2019-10-28,60.036895751953125,60.085107740650955,59.47521707169301,59.64396087130488,96572800,56.36405200958252,0.010017055331767777
2019-10-29,58.64836883544922,60.20564150136103,58.474806406183916,60.01761216451279,142839600,56.589446449279784,-0.023127893258184207
2019-10-30,58.64113998413086,59.13291187162971,58.14696246276344,59.002735445622676,124522000,56.88233890533447,-0.00012325749994246404
2019-10-31,59.96699142456055,60.06582840250185,57.194759487710684,59.60057733000732,139162000,57.21910457611084,0.022609578203774294
2019-11-01,61.66890335083008,61.695416820540515,60.063418594376806,60.15502027808922,151125200,57.56635704040527,0.028380812274208633
2019-11-04,62.07388687133789,62.15826061609093,61.56283313513562,62.03290281588239,103272000,57.933255958557126,0.006567062141576985
2019-11-05,61.984683990478516,62.240210815245845,61.78942306507475,61.965394782942965,79897600,58.32775611877442,-0.0014370435839512474
2019-11-06,62.01121520996094,62.071481126579755,61.56042733072087,61.89791499245039,75864400,58.69188327789307,0.00042802863182300754
2019-11-07,62.72689437866211,62.949342001287484,62.40773328571628,62.56006050638428,94940400,59.05491142272949,0.01154112471877844
2019-11-08,62.898590087890625,62.97112337058,62.103107320149725,62.54799533776826,69986400,59.352759170532224,0.0027371944829923667
2019-11-11,63.39666748046875,63.46194743060705,62.44885750248591,62.45369059475906,81821200,59.679608535766604,0.007918737000020881
2019-11-12,63.33861541748047,63.53930306047333,63.08716187317902,63.23948171339895,87388800,60.01018505096435,-0.0009156958132880977
2019-11-13,63.94552993774414,64.02048346015572,63.12345404825846,63.13796070557891,102734400,60.38255710601807,0.009582061689592525
2019-11-14,63.50303649902344,64.04463783041759,63.37246925707495,63.77141692988812,89182800,60.721835899353025,-0.006919849427340807
2019-11-15,64.25740814208984,64.26224123270798,63.59249293326446,63.75448632476118,100206400,61.085213851928714,0.01187930033988227
2019-11-18,64.58140563964844,64.66119222217237,63.88747709374244,64.26707764289107,86703200,61.41537342071533,0.005042181235230592
2019-11-19,64.38555145263672,64.79900572910812,64.1679443270604,64.77482551987433,76167200,61.74236946105957,-0.003032671479845872
2019-11-20,63.63600540161133,64.33476692011878,62.96141671211612,64.20420707990431,106234400,61.99307689666748,-0.011641525685724297
2019-11-21,63.3507080078125,63.834282723637145,63.1500203686371,63.7569089982017,121395200,62.22469825744629,-0.004483269997830552
2019-11-22,63.29509735107422,63.633598192934166,63.06781663323291,63.49094453024908,65325200,62.417379760742186,-0.0008778221820571197
2019-11-25,64.4049072265625,64.42183411511654,63.47402428004469,63.51996447539667,84020400,62.635780334472656,0.01753389949513129
2019-11-26,63.901981353759766,64.59590987369745,63.469179927438624,64.54271636108388,105207600,62.898460960388185,-0.007808812937709075
2019-11-27,64.76033782958984,64.7941916081811,64.14861598858063,64.21389593173599,65235600,63.20442085266113,0.013432392198893472
2019-11-29,64.61768341064453,64.79902396277917,64.29126894104898,64.46052307454771,46617600,63.43695545196533,-0.0022028053547326065
